7.16335,7.29166,68.87000,4.00000,4.00000,12.00000,0.00000
7.28231,7.71392,71.99000,4.00000,2.00000,3.00000,0.00000
7.29166,7.41297,68.88000,4.00000,2.00000,3.00000,NaN
7.43358,7.72063,64.96000,4.00000,4.00000,6.00000,0.00000
7.71392,8.20825,72.06000,4.00000,3.00000,3.00000,0.00000
7.71525,7.76707,82.06500,4.00000,3.00000,3.00000,NaN
7.75714,7.81351,81.01000,4.00000,3.00000,3.00000,1.00000
7.80068,7.85995,82.68000,4.00000,3.00000,3.00000,2.00000
7.84127,7.92381,81.01000,4.00000,3.00000,3.00000,3.00000
8.19921,8.32435,75.94000,5.00000,1.00000,3.00000,NaN
8.21236,8.57977,64.97000,5.00000,1.00000,3.00000,0.00000
8.56601,8.71909,80.97000,5.00000,4.00000,12.00000,0.00000
8.56987,8.71531,72.04000,5.00000,4.00000,12.00000,0.00000
8.71531,8.99193,72.03000,5.00000,2.00000,3.00000,0.00000
8.72050,8.96492,79.07000,5.00000,2.00000,3.00000,NaN
8.96492,9.30540,78.96000,5.00000,8.00000,12.00000,-1.00000
9.00559,9.05578,75.84000,5.00000,8.00000,12.00000,0.00000
9.12432,9.29379,75.91000,5.00000,3.00000,3.00000,NaN
9.30969,9.46213,74.00000,5.00000,6.00000,6.00000,0.00000
9.47297,9.64789,72.06000,6.00000,1.00000,3.00000,NaN
9.64346,9.71766,67.03000,6.00000,2.00000,6.00000,0.00000
9.64625,9.69406,74.11266,6.00000,2.00000,6.00000,0.00000
9.70973,9.90619,76.02000,6.00000,2.00000,6.00000,1.00000
9.71766,9.92653,67.04000,6.00000,2.00000,6.00000,1.00000
9.90619,9.97297,76.04000,6.00000,2.00000,3.00000,-1.00000
9.92967,10.30966,64.94000,6.00000,2.00000,3.00000,NaN
10.28632,10.46059,66.85000,6.00000,3.00000,3.00000,NaN
10.73912,11.04639,72.06500,7.00000,1.00000,3.00000,NaN
10.75555,11.05270,65.00000,7.00000,1.00000,3.00000,0.00000
11.04639,11.57515,72.01000,7.00000,4.00000,12.00000,0.00000
11.05772,11.18075,68.85500,7.00000,4.00000,12.00000,0.00000
11.18075,11.32553,68.86000,7.00000,2.00000,3.00000,NaN
11.32973,11.62159,64.96000,7.00000,4.00000,6.00000,0.00000
11.61020,12.13823,72.01000,7.00000,3.00000,3.00000,0.00000
11.61568,11.67383,82.66000,7.00000,3.00000,3.00000,NaN
11.67122,11.72027,81.26000,7.00000,3.00000,3.00000,1.00000
11.70620,11.76091,82.79000,7.00000,3.00000,3.00000,2.00000
11.75617,12.06277,80.91000,7.00000,3.00000,3.00000,3.00000
12.06708,12.20789,75.93000,8.00000,1.00000,3.00000,NaN
12.06928,12.44590,64.99000,8.00000,1.00000,3.00000,0.00000
12.42021,12.69551,81.00000,8.00000,2.00000,3.00000,NaN
12.42066,12.81030,72.06000,8.00000,2.00000,3.00000,0.00000
12.65085,12.82902,86.11000,8.00000,5.00000,9.00000,0.00000
12.79237,12.96254,83.01000,8.00000,6.00000,9.00000,0.00000
12.81030,13.27020,71.97000,8.00000,6.00000,9.00000,0.00000
12.95912,13.15410,78.98000,8.00000,3.00000,3.00000,NaN
13.14149,13.23100,84.10404,8.00000,8.00000,9.00000,0.00000
13.24140,13.42113,80.90000,8.00000,9.00000,9.00000,0.00000
13.43304,13.58948,76.89000,9.00000,1.00000,3.00000,NaN
13.59451,13.71138,75.90000,9.00000,2.00000,9.00000,0.00000
13.70875,13.91456,80.90000,9.00000,3.00000,9.00000,0.00000
13.70946,13.85070,73.89000,9.00000,3.00000,9.00000,0.00000
13.86176,14.01905,72.06500,9.00000,2.00000,3.00000,NaN
14.01134,14.09451,73.92000,9.00000,5.00000,9.00000,0.00000
14.09286,14.25705,75.98000,9.00000,6.00000,9.00000,0.00000
14.24911,14.39057,76.92000,9.00000,3.00000,3.00000,NaN
14.38536,14.48925,78.97000,9.00000,8.00000,9.00000,0.00000
14.40160,14.48199,71.98000,9.00000,8.00000,9.00000,0.00000
14.47866,14.68662,80.96000,9.00000,9.00000,9.00000,0.00000
14.48199,14.68082,72.09000,9.00000,9.00000,9.00000,0.00000
14.69262,14.87238,76.85000,10.00000,1.00000,3.00000,NaN
14.86510,15.09830,72.06000,10.00000,2.00000,6.00000,0.00000
15.09830,15.50691,72.04000,10.00000,2.00000,3.00000,NaN
15.10692,15.17424,82.61000,10.00000,2.00000,3.00000,0.00000
15.14099,15.22068,81.04000,10.00000,2.00000,3.00000,1.00000
15.19922,15.24971,82.45000,10.00000,2.00000,3.00000,2.00000
15.26641,15.51093,80.98000,10.00000,2.00000,3.00000,3.00000
15.50607,15.77215,79.03000,10.00000,3.00000,3.00000,NaN
15.50691,15.74313,72.07000,10.00000,3.00000,3.00000,0.00000
15.77358,16.01016,64.96000,10.00000,6.00000,6.00000,0.00000
15.99905,16.15528,75.96000,11.00000,1.00000,3.00000,NaN
16.00748,16.22806,66.99000,11.00000,1.00000,3.00000,0.00000
16.14981,16.23075,74.21000,11.00000,2.00000,6.00000,-1.00000
16.22806,16.44553,67.06000,11.00000,2.00000,6.00000,0.00000
16.23282,16.50934,75.97000,11.00000,2.00000,6.00000,0.00000
16.45214,16.52100,76.83000,11.00000,2.00000,3.00000,NaN
16.45344,16.82716,64.98000,11.00000,2.00000,3.00000,0.00000
16.82716,17.08989,64.94000,11.00000,3.00000,3.00000,NaN
17.09377,17.38594,80.94000,11.00000,6.00000,6.00000,0.00000
17.10453,17.37433,76.88000,11.00000,6.00000,6.00000,0.00000
17.38651,17.61646,72.02000,12.00000,1.00000,3.00000,NaN
17.38672,17.62975,79.07000,12.00000,1.00000,3.00000,0.00000
17.61646,17.78629,72.05000,12.00000,2.00000,6.00000,0.00000
17.63407,17.79076,68.90000,12.00000,2.00000,6.00000,0.00000
17.78629,18.18997,72.05000,12.00000,2.00000,3.00000,0.00000
17.79076,17.91420,68.84000,12.00000,2.00000,3.00000,NaN
17.91558,18.18703,64.94000,12.00000,4.00000,6.00000,0.00000
18.17986,18.26679,82.68000,12.00000,3.00000,3.00000,NaN
18.18997,18.64562,72.06000,12.00000,3.00000,3.00000,0.00000
18.31864,18.64562,80.91000,12.00000,6.00000,6.00000,0.00000
18.64427,18.78494,75.89000,13.00000,1.00000,3.00000,NaN
18.65454,19.01134,65.00000,13.00000,1.00000,3.00000,0.00000
18.78659,18.99973,76.67000,13.00000,2.00000,6.00000,0.00000
18.99146,19.79501,72.05000,13.00000,2.00000,3.00000,0.00000
18.99431,19.23193,81.02000,13.00000,2.00000,3.00000,NaN
19.19993,19.35383,86.02500,13.00000,5.00000,9.00000,0.00000
19.34623,19.51637,83.15000,13.00000,6.00000,9.00000,0.00000
19.51642,19.74277,78.99000,13.00000,3.00000,3.00000,NaN
19.68249,19.78340,84.36000,13.00000,8.00000,9.00000,0.00000
19.79446,19.98658,80.91000,13.00000,9.00000,9.00000,0.00000
19.98186,20.13170,77.25000,14.00000,1.00000,3.00000,NaN
20.13904,20.25941,75.84000,14.00000,2.00000,9.00000,0.00000
20.26568,20.39293,73.99000,14.00000,3.00000,9.00000,0.00000
20.40121,20.67737,72.10000,14.00000,2.00000,3.00000,NaN
20.56687,20.67156,73.94000,14.00000,5.00000,9.00000,0.00000
20.67713,20.82249,75.91000,14.00000,6.00000,9.00000,0.00000
20.69312,20.97923,64.94000,14.00000,6.00000,9.00000,0.00000
20.80938,20.95601,76.75500,14.00000,3.00000,3.00000,NaN
20.96329,21.06050,78.93000,14.00000,6.00000,6.00000,0.00000
20.97329,21.02970,72.04000,14.00000,6.00000,6.00000,0.00000
21.02970,21.27528,72.09000,14.00000,6.00000,6.00000,1.00000
21.04205,21.25206,80.94500,14.00000,6.00000,6.00000,1.00000
21.25483,21.41460,64.96500,15.00000,1.00000,3.00000,NaN
21.38277,21.75710,80.94000,15.00000,2.00000,6.00000,0.00000
21.38657,21.65149,72.02000,15.00000,2.00000,6.00000,0.00000
21.65149,22.08194,72.06000,15.00000,2.00000,3.00000,0.00000
21.65947,21.72807,82.69000,15.00000,2.00000,3.00000,NaN
21.80927,22.08218,80.95000,15.00000,4.00000,6.00000,0.00000
22.08118,22.32599,79.03000,15.00000,3.00000,3.00000,NaN
22.08194,22.30857,72.11000,15.00000,3.00000,3.00000,0.00000
22.33287,22.52916,64.96000,15.00000,6.00000,6.00000,0.00000
22.54300,22.69170,75.92000,16.00000,1.00000,3.00000,NaN
22.54322,22.76943,66.99000,16.00000,1.00000,3.00000,0.00000
22.76943,22.98195,67.07000,16.00000,2.00000,6.00000,0.00000
22.77962,23.01678,75.99000,16.00000,2.00000,6.00000,0.00000
23.00761,23.37088,64.97000,16.00000,2.00000,3.00000,NaN
23.04882,23.12707,76.05000,16.00000,2.00000,3.00000,1.00000
23.36222,23.51601,68.87000,16.00000,3.00000,3.00000,NaN
23.48612,23.83528,64.93000,16.00000,6.00000,6.00000,0.00000
23.49601,23.82948,60.03000,16.00000,6.00000,6.00000,0.00000
